Season,DayNum_x,WTeamID,WScore_x,LTeamID,LScore_x,WLoc_x,NumOT_x,WState,LState,WSeed,LSeed,WSeedFull,LSeedFull,Conference,Round,Upset,Region,ChalkSeed,GameSlot,X,Y,WTeamName,LTeamName,DayNum_y,WScore_y,LScore_y,WLoc_y,NumOT_y,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2017,137,1181,87,1407,65,N,0,North Carolina,Alabama,2,15,W02,W15,Atlantic Coast Conference,1,False,W,2.0,R1W2,17.0,1.0,Duke,Troy,137,87,65,N,0,29,62,13,28,16,23,14,22,15,8,13,8,17,24,59,5,23,12,14,13,24,10,17,1,2,19
2017,137,1242,100,1413,62,N,0,Kansas,California,1,16,Y01,Y16b,Big 12 Conference,1,False,Y,1.0,R1Y1,31.0,11.0,Kansas,UC Davis,137,100,62,N,0,36,64,11,25,17,20,11,34,19,12,6,6,17,21,62,4,20,16,18,9,18,7,14,5,2,19
2017,137,1246,79,1297,70,N,0,Kentucky,Kentucky,2,15,Z02,Z15,Southeastern Conference,1,False,Z,2.0,R1Z2,1.0,11.0,Kentucky,N Kentucky,137,79,70,N,0,27,61,3,17,22,28,11,35,12,12,5,9,15,26,73,8,32,10,11,13,27,11,8,6,3,22
2017,137,1257,78,1240,63,N,0,Kentucky,Alabama,2,15,Y02,Y15,Atlantic Coast Conference,1,False,Y,2.0,R1Y2,17.0,11.0,Louisville,Jacksonville St,137,78,63,N,0,31,64,5,15,11,14,16,20,14,6,7,5,12,23,46,10,19,7,8,4,19,14,14,1,8,14
2017,137,1276,92,1329,91,N,0,Michigan,Oklahoma,7,10,Y07,Y10,Big Ten Conference,1,False,Y,7.0,R1Y7,19.0,11.0,Michigan,Oklahoma St,137,92,91,N,0,29,56,16,29,18,22,6,15,19,4,5,6,14,35,64,7,16,14,16,16,24,17,10,3,3,22
2017,137,1277,78,1274,58,N,0,Michigan,Florida,9,8,Y09,Y08,Big Ten Conference,1,True,Y,8.0,R1Y8,29.0,11.0,Michigan St,Miami FL,137,78,58,N,0,30,53,6,20,12,14,10,26,18,12,1,3,18,21,52,4,16,12,17,9,14,8,10,9,1,17
2017,137,1314,103,1411,64,N,0,North Carolina,Texas,1,16,Z01,Z16,Atlantic Coast Conference,1,False,Z,1.0,R1Z1,15.0,11.0,North Carolina,TX Southern,137,103,64,N,0,38,75,8,22,19,26,20,34,18,10,6,4,13,22,60,7,27,13,16,6,21,9,13,6,3,17
2017,137,1332,93,1233,77,N,0,Oregon,New York,3,14,Y03,Y14,Pacific-12 Conference,1,False,Y,3.0,R1Y3,23.0,11.0,Oregon,Iona,137,93,77,N,0,35,63,9,23,14,21,15,26,11,12,8,2,14,28,64,10,26,11,16,12,15,10,10,4,7,17
2017,137,1348,84,1166,72,N,0,Rhode Island,Nebraska,11,6,Y11,Y06,Atlantic 10 Conference,1,True,Y,6.0,R1Y6,21.0,11.0,Rhode Island,Creighton,137,84,72,N,0,26,58,4,21,28,31,8,30,11,8,8,3,16,26,65,7,23,13,19,11,26,11,11,2,3,20
2017,137,1376,93,1266,73,N,0,South Carolina,Wisconsin,7,10,W07,W10,Southeastern Conference,1,False,W,7.0,R1W7,19.0,1.0,South Carolina,Marquette,137,93,73,N,0,36,68,8,24,13,19,13,23,17,9,11,2,13,25,54,11,28,12,14,6,22,12,18,3,3,20
2017,137,1417,97,1245,80,N,0,California,Ohio,3,14,Z03,Z14,Pacific-12 Conference,1,False,Z,3.0,R1Z3,7.0,11.0,UCLA,Kent,137,97,80,N,0,37,59,7,14,16,23,6,27,25,6,2,3,12,31,71,9,22,9,12,15,21,10,8,3,0,18
2017,137,1425,66,1374,65,N,0,California,Texas,11,6,W11b,W06,Pacific-12 Conference,1,True,W,6.0,R1W6,21.0,1.0,USC,SMU,137,66,65,N,0,24,50,8,28,10,14,9,25,14,10,5,4,16,24,57,9,23,8,11,10,20,11,8,5,0,15
2017,137,1455,64,1173,58,N,0,Kansas,Ohio,10,7,Z10,Z07,Missouri Valley Conference,1,True,Z,7.0,R1Z7,3.0,11.0,Wichita St,Dayton,137,64,58,N,0,19,48,6,20,20,27,13,35,11,16,0,8,19,18,58,7,22,15,20,10,19,11,6,6,3,23
2017,138,1112,69,1388,60,N,0,Arizona,California,2,7,X02,X07,Pacific-12 Conference,2,False,X,2.0,R2X2,2.0,2.0,Arizona,St Mary's CA,138,69,60,N,0,23,51,4,11,19,23,9,23,4,9,7,5,12,25,54,5,21,5,8,9,21,14,13,5,4,20
2017,138,1139,74,1292,65,N,0,Indiana,Tennessee,4,12,Z04,Z12,Big East Conference,2,False,Z,4.0,R2Z4,10.0,10.0,Butler,MTSU,138,74,65,N,0,24,47,8,15,18,23,2,26,16,10,4,2,16,25,57,4,19,11,14,7,21,15,12,5,0,21
2017,138,1196,65,1438,39,N,0,Florida,Virginia,4,5,W04,W05,Southeastern Conference,2,False,W,4.0,R2W4,26.0,2.0,Florida,Virginia,138,65,39,N,0,23,50,8,21,11,18,7,29,10,10,6,1,10,16,54,1,15,6,7,9,23,8,11,4,3,17
2017,138,1211,79,1321,73,N,0,Washington,Illinois,1,8,X01,X08,West Coast Conference,2,False,X,1.0,R2X1,14.0,2.0,Gonzaga,Northwestern,138,79,73,N,0,26,59,4,16,23,36,15,27,10,14,7,7,18,27,66,8,24,11,13,12,24,12,13,11,5,26
2017,138,1345,80,1235,76,N,0,Indiana,Iowa,4,5,Y04,Y05,Big Ten Conference,2,False,Y,4.0,R2Y4,26.0,10.0,Purdue,Iowa St,138,80,76,N,0,31,64,8,26,10,15,9,29,27,10,6,1,15,30,60,7,23,9,14,3,25,14,7,7,3,16
2017,138,1452,83,1323,71,N,0,West Virginia,Indiana,4,5,X04,X05,Big 12 Conference,2,False,X,4.0,R2X4,10.0,2.0,West Virginia,Notre Dame,138,83,71,N,0,27,54,8,14,21,26,10,24,16,12,6,5,18,22,54,10,28,17,17,8,20,12,14,6,3,21
2017,138,1458,65,1437,62,N,0,Wisconsin,Pennsylvania,8,1,W08,W01,Big Ten Conference,2,True,W,1.0,R2W1,30.0,2.0,Wisconsin,Villanova,138,65,62,N,0,26,49,6,18,7,16,12,22,10,14,4,5,19,21,51,5,16,15,21,11,19,5,8,8,1,16
2017,138,1462,91,1199,66,N,0,Ohio,Florida,11,3,X11,X03,Big East Conference,2,True,X,3.0,R2X3,6.0,2.0,Xavier,Florida St,138,91,66,N,0,30,54,11,17,20,26,7,29,20,9,4,3,20,24,60,4,21,14,19,11,22,10,9,7,3,24
2017,139,1124,82,1425,78,N,0,Texas,California,3,11,W03,W11b,Big 12 Conference,2,False,W,3.0,R2W3,22.0,2.0,Baylor,USC,139,82,78,N,0,31,61,7,19,13,15,14,20,16,12,8,3,16,30,55,9,22,9,10,6,17,19,13,4,3,18
2017,139,1242,90,1277,70,N,0,Kansas,Michigan,1,9,Y01,Y09,Big 12 Conference,2,False,Y,1.0,R2Y1,30.0,10.0,Kansas,Michigan St,139,90,70,N,0,34,64,8,20,14,15,8,28,12,7,9,3,16,25,57,8,23,12,17,5,23,13,10,3,1,14
2017,139,1246,65,1455,62,N,0,Kentucky,Kansas,2,10,Z02,Z10,Southeastern Conference,2,False,Z,2.0,R2Z2,2.0,10.0,Kentucky,Wichita St,139,65,62,N,0,23,55,7,18,12,18,10,26,11,7,6,5,11,24,62,8,24,6,9,14,24,12,11,2,5,14
2017,139,1276,73,1257,69,N,0,Michigan,Kentucky,7,2,Y07,Y02,Big Ten Conference,2,True,Y,2.0,R2Y2,18.0,10.0,Michigan,Louisville,139,73,69,N,0,28,57,6,17,11,14,9,21,11,6,4,4,15,28,61,5,20,8,12,15,22,12,11,4,5,18
2017,139,1314,72,1116,65,N,0,North Carolina,Arkansas,1,8,Z01,Z08,Atlantic Coast Conference,2,False,Z,1.0,R2Z1,14.0,10.0,North Carolina,Arkansas,139,72,65,N,0,24,63,5,17,19,25,18,27,15,17,13,4,10,26,60,8,21,5,8,8,24,9,19,10,4,20
2017,139,1332,75,1348,72,N,0,Oregon,Rhode Island,3,11,Y03,Y11,Pacific-12 Conference,2,False,Y,3.0,R2Y3,22.0,10.0,Oregon,Rhode Island,139,75,72,N,0,25,52,7,16,18,27,15,20,11,14,8,2,14,30,59,6,22,6,8,9,19,11,11,8,2,21
2017,139,1376,88,1181,81,N,0,South Carolina,North Carolina,7,2,W07,W02,Southeastern Conference,2,True,W,2.0,R2W2,18.0,2.0,South Carolina,Duke,139,88,81,N,0,27,63,7,22,27,32,15,22,16,11,8,2,22,22,53,10,27,27,29,10,24,11,18,6,7,26
2017,139,1417,79,1153,67,N,0,California,Ohio,3,6,Z03,Z06,Pacific-12 Conference,2,False,Z,3.0,R2Z3,6.0,10.0,UCLA,Cincinnati,139,79,67,N,0,31,62,11,28,6,10,7,23,21,3,5,5,10,26,58,7,20,8,10,9,23,11,10,2,1,13
2017,143,1211,61,1452,58,N,0,Washington,West Virginia,1,4,X01,X04,West Coast Conference,3,False,X,1.0,R3X1,12.0,3.0,Gonzaga,West Virginia,143,61,58,N,0,18,44,4,10,21,32,7,27,7,16,5,3,26,16,60,5,23,21,29,20,21,7,13,5,7,25
2017,143,1242,98,1345,66,N,0,Kansas,Indiana,1,4,Y01,Y04,Big 12 Conference,3,False,Y,1.0,R3Y1,28.0,9.0,Kansas,Purdue,143,98,66,N,0,34,62,15,28,15,22,12,24,18,10,9,2,15,24,56,10,27,8,12,9,20,17,16,6,0,18
2017,143,1332,69,1276,68,N,0,Oregon,Michigan,3,7,Y03,Y07,Pacific-12 Conference,3,False,Y,2.0,R3Y2,20.0,9.0,Oregon,Michigan,143,69,68,N,0,26,58,8,17,9,16,6,30,15,5,6,3,9,25,58,11,31,7,7,2,29,16,8,3,2,16
2017,143,1462,73,1112,71,N,0,Ohio,Arizona,11,2,X11,X02,Big East Conference,3,True,X,2.0,R3X2,4.0,3.0,Xavier,Arizona,143,73,71,N,0,28,53,6,16,11,16,7,20,14,8,3,1,14,27,62,7,27,10,11,14,21,14,8,4,1,18
2017,144,1196,84,1458,83,N,1,Florida,Wisconsin,4,8,W04,W08,Southeastern Conference,3,False,W,1.0,R3W1,28.0,3.0,Florida,Wisconsin,144,84,83,N,1,28,62,8,22,20,28,14,20,10,12,4,7,24,28,55,7,17,20,30,11,25,14,16,8,2,26
2017,144,1246,86,1417,75,N,0,Kentucky,California,2,3,Z02,Z03,Southeastern Conference,3,False,Z,2.0,R3Z2,4.0,9.0,Kentucky,UCLA,144,86,75,N,0,31,63,10,23,14,17,10,19,18,6,5,5,17,29,55,9,23,8,13,8,20,16,13,3,5,19
2017,144,1314,92,1139,80,N,0,North Carolina,Indiana,1,4,Z01,Z04,Atlantic Coast Conference,3,False,Z,1.0,R3Z1,12.0,9.0,North Carolina,Butler,144,92,80,N,0,31,57,9,24,21,33,10,28,22,10,7,1,21,27,62,8,28,18,21,8,18,13,9,5,1,23
2017,144,1376,70,1124,50,N,0,South Carolina,Texas,7,3,W07,W03,Southeastern Conference,3,True,W,2.0,R3W2,20.0,3.0,South Carolina,Baylor,144,70,50,N,0,23,50,8,20,16,23,11,29,12,16,7,6,20,17,56,3,13,13,20,15,22,11,16,6,3,20
2017,145,1211,83,1462,59,N,0,Washington,Ohio,1,11,X01,X11,West Coast Conference,4,False,X,1.0,R4X1,8.0,4.0,Gonzaga,Xavier,145,83,59,N,0,29,61,12,24,13,25,11,30,15,10,7,6,19,22,62,2,16,13,22,13,28,6,11,4,3,22
2017,145,1332,74,1242,60,N,0,Oregon,Kansas,3,1,Y03,Y01,Pacific-12 Conference,4,True,Y,1.0,R4Y1,24.0,8.0,Oregon,Kansas,145,74,60,N,0,29,57,11,25,5,7,9,27,12,13,5,8,13,21,60,5,25,13,17,12,20,14,8,4,1,13
2017,146,1314,75,1246,73,N,0,North Carolina,Kentucky,1,2,Z01,Z02,Atlantic Coast Conference,4,False,Z,1.0,R4Z1,8.0,8.0,North Carolina,Kentucky,146,75,73,N,0,27,58,3,15,18,26,13,31,17,16,7,9,18,27,65,7,19,12,19,11,23,16,9,7,2,19
2017,146,1376,77,1196,70,N,0,South Carolina,Florida,7,4,W07,W04,Southeastern Conference,4,True,W,1.0,R4W1,24.0,4.0,South Carolina,Florida,146,77,70,N,0,26,53,2,10,23,31,11,23,7,11,4,2,17,25,60,7,26,13,14,13,18,11,16,7,5,21
2017,152,1211,77,1376,73,N,0,Washington,South Carolina,1,7,X01,W07,West Coast Conference,5,False,WX,,R5WX,16.0,5.0,Gonzaga,South Carolina,152,77,73,N,0,29,60,9,19,10,13,10,31,15,12,3,8,21,25,66,7,20,16,22,13,23,12,5,7,6,14
2017,152,1314,77,1332,76,N,0,North Carolina,Oregon,1,3,Z01,Y03,Atlantic Coast Conference,5,False,YZ,,R5YZ,16.0,7.0,North Carolina,Oregon,152,77,76,N,0,25,68,8,21,19,27,17,26,16,11,7,3,22,22,58,7,26,25,28,12,31,7,16,5,7,20
2017,154,1314,71,1211,65,N,0,North Carolina,Washington,1,1,Z01,X01,Atlantic Coast Conference,6,False,CH,,R6CH,13.0,6.0,North Carolina,Gonzaga,154,71,65,N,0,26,73,4,27,15,26,15,31,15,4,7,8,22,20,59,8,19,17,26,12,37,11,14,2,5,22
2018,134,1347,71,1254,61,N,0,Virginia,New York,16,16,W16b,W16a,Big South Conference,0,False,W,,R0W,,,Radford,LIU Brooklyn,134,71,61,N,0,28,59,6,17,9,13,8,30,17,15,6,2,23,19,50,7,26,16,23,6,26,13,15,3,0,19
2018,134,1382,65,1417,58,N,0,New York,California,11,11,W11a,W11b,Atlantic 10 Conference,0,False,W,,R0W,,,St Bonaventure,UCLA,134,65,58,N,0,23,60,4,19,15,21,7,24,7,6,11,0,14,21,50,10,30,6,10,7,34,13,20,1,6,18
2018,135,1393,60,1113,56,N,0,New York,Arizona,11,11,X11b,X11a,Atlantic Coast Conference,0,False,X,,R0X,,,Syracuse,Arizona St,135,60,56,N,0,20,49,7,20,13,23,10,27,10,11,5,2,16,21,52,11,32,3,10,8,26,19,11,5,3,19
2018,135,1411,64,1300,46,N,0,Texas,North Carolina,16,16,Z16b,Z16a,Southwest Athletic Conference,0,False,Z,,R0Z,,,TX Southern,NC Central,135,64,46,N,0,21,57,6,24,16,19,13,28,9,14,7,8,12,21,69,0,14,4,6,20,23,10,15,5,2,18
2018,136,1104,86,1439,83,N,0,Alabama,Virginia,9,8,W09,W08,Southeastern Conference,1,True,W,8.0,R1W8,29.0,1.0,Alabama,Virginia Tech,136,86,83,N,0,30,50,8,18,18,27,10,16,19,17,3,3,18,30,54,9,18,14,20,10,12,14,14,7,1,22
2018,136,1138,89,1112,68,N,0,New York,Arizona,13,4,Y13,Y04,Mid-American Conference,1,True,Y,4.0,R1Y4,25.0,11.0,Buffalo,Arizona,136,89,68,N,0,34,62,15,30,6,7,8,24,13,10,4,2,15,29,64,2,18,8,11,12,19,13,9,4,3,11
2018,136,1181,89,1233,67,N,0,North Carolina,New York,2,15,X02,X15,Atlantic Coast Conference,1,False,X,2.0,R1X2,1.0,1.0,Duke,Iona,136,89,67,N,0,36,67,13,30,4,8,14,25,24,12,5,2,12,26,60,5,24,10,14,10,19,16,10,5,2,16
2018,136,1196,77,1382,62,N,0,Florida,New York,6,11,W06,W11a,Southeastern Conference,1,False,W,6.0,R1W6,21.0,1.0,Florida,St Bonaventure,136,77,62,N,0,27,65,10,32,13,18,9,26,19,9,11,4,21,17,48,3,19,25,34,6,33,10,18,6,3,19
2018,136,1211,68,1422,64,N,0,Washington,North Carolina,4,13,Z04,Z13,West Coast Conference,1,False,Z,4.0,R1Z4,9.0,11.0,Gonzaga,UNC Greensboro,136,68,64,N,0,25,59,5,23,13,25,10,27,7,10,5,2,14,28,67,3,22,5,10,13,28,7,13,4,1,22
2018,136,1222,67,1361,65,N,0,Texas,California,6,11,Z06,Z11,American Athletic Conference,1,False,Z,6.0,R1Z6,5.0,11.0,Houston,San Diego St,136,67,65,N,0,22,59,5,13,18,24,7,32,5,7,3,1,25,20,54,4,16,21,35,11,33,11,12,4,5,19
2018,136,1242,76,1335,60,N,0,Kansas,Pennsylvania,1,16,X01,X16,Big 12 Conference,1,False,X,1.0,R1X1,15.0,1.0,Kansas,Penn,136,76,60,N,0,27,61,7,17,15,17,8,33,11,8,8,6,14,22,56,11,29,5,14,5,28,16,11,4,2,13
2018,136,1246,78,1172,73,N,0,Kentucky,North Carolina,5,12,Y05,Y12,Southeastern Conference,1,False,Y,5.0,R1Y5,27.0,11.0,Kentucky,Davidson,136,78,73,N,0,26,51,0,6,26,32,6,30,11,10,6,3,19,24,61,11,33,14,17,8,20,12,9,2,2,22
2018,136,1260,64,1274,62,N,0,Illinois,Florida,11,6,Y11,Y06,Missouri Valley Conference,1,True,Y,6.0,R1Y6,21.0,11.0,Loyola-Chicago,Miami FL,136,64,62,N,0,26,55,8,21,4,9,8,19,19,10,6,3,14,25,49,4,9,8,13,9,24,11,16,7,7,13
2018,136,1276,61,1285,47,N,0,Michigan,Montana,3,14,Z03,Z14,Big Ten Conference,1,False,Z,3.0,R1Z3,7.0,11.0,Michigan,Montana,136,61,47,N,0,21,47,5,16,14,22,5,31,11,14,4,3,14,18,56,3,15,8,11,8,25,7,12,7,2,21
2018,136,1326,81,1355,73,N,0,Ohio,South Dakota,5,12,Z05,Z12,Big Ten Conference,1,False,Z,5.0,R1Z5,11.0,11.0,Ohio St,S Dakota St,136,81,73,N,0,27,72,12,40,15,19,15,32,15,9,10,2,15,24,63,13,31,12,14,8,31,8,13,3,2,15
2018,136,1348,83,1328,78,N,1,Rhode Island,Oklahoma,7,10,X07,X10,Atlantic 10 Conference,1,False,X,7.0,R1X7,3.0,1.0,Rhode Island,Oklahoma,136,83,78,N,1,30,77,11,28,12,20,15,26,16,6,4,5,17,29,69,4,20,16,24,17,37,12,14,4,5,18
2018,136,1371,94,1301,83,N,0,New Jersey,North Carolina,8,9,X08,X09,Big East Conference,1,False,X,8.0,R1X8,13.0,1.0,Seton Hall,NC State,136,94,83,N,0,28,58,7,21,31,39,11,29,12,7,6,2,23,28,61,11,30,16,27,11,23,14,10,4,0,30
2018,136,1397,73,1460,47,N,0,Tennessee,Ohio,3,14,Y03,Y14,Southeastern Conference,1,False,Y,3.0,R1Y3,23.0,11.0,Tennessee,Wright St,136,73,47,N,0,27,60,5,18,14,16,13,31,13,12,6,6,17,19,60,4,21,5,9,11,21,9,13,5,2,17
2018,136,1403,70,1372,60,N,0,Texas,Texas,3,14,W03,W14,Big 12 Conference,1,False,W,3.0,R1W3,23.0,1.0,Texas Tech,SF Austin,136,70,60,N,0,25,54,4,16,16,24,9,32,14,13,5,6,21,18,47,5,14,19,28,5,26,9,13,10,3,23
2018,136,1437,87,1347,61,N,0,Pennsylvania,Virginia,1,16,W01,W16b,Big East Conference,1,False,W,1.0,R1W1,31.0,1.0,Villanova,Radford,136,87,61,N,0,31,52,14,27,11,14,7,27,20,13,7,5,16,20,59,8,24,13,16,14,17,10,13,6,3,17
2018,137,1120,62,1158,58,N,0,Alabama,South Carolina,4,13,X04,X13,Southeastern Conference,1,False,X,4.0,R1X4,9.0,1.0,Auburn,Col Charleston,137,62,58,N,0,21,59,5,24,15,32,12,24,10,12,10,4,18,23,51,5,22,7,14,6,34,10,21,6,0,23
2018,137,1139,79,1116,62,N,0,Indiana,Arkansas,10,7,W10,W07,Big East Conference,1,True,W,7.0,R1W7,19.0,1.0,Butler,Arkansas,137,79,62,N,0,29,59,11,26,10,12,11,34,15,14,5,0,20,20,56,4,18,18,23,5,20,9,7,6,6,14
2018,137,1153,68,1209,53,N,0,Ohio,Georgia,2,15,Y02,Y15,American Athletic Conference,1,False,Y,2.0,R1Y2,17.0,11.0,Cincinnati,Georgia St,137,68,53,N,0,24,62,9,30,11,14,20,26,14,8,7,3,10,21,53,8,27,3,3,6,20,3,9,6,5,15
2018,137,1155,79,1308,68,N,0,South Carolina,New Mexico,5,12,X05,X12,Atlantic Coast Conference,1,False,X,5.0,R1X5,11.0,1.0,Clemson,New Mexico St,137,79,68,N,0,33,59,6,14,7,9,3,28,11,8,6,4,18,24,62,9,25,11,17,8,25,16,11,3,1,13
2018,137,1199,67,1281,54,N,0,Florida,Missouri,9,8,Z09,Z08,Atlantic Coast Conference,1,True,Z,8.0,R1Z8,13.0,11.0,Florida St,Missouri,137,67,54,N,0,21,49,7,15,18,31,5,30,18,11,9,6,18,16,49,8,24,14,21,6,30,8,16,5,4,21
2018,137,1243,69,1166,59,N,0,Kansas,Nebraska,9,8,Y09,Y08,Big 12 Conference,1,True,Y,8.0,R1Y8,29.0,11.0,Kansas St,Creighton,137,69,59,N,0,23,50,9,19,14,25,7,28,12,11,6,5,11,23,68,9,34,4,5,17,28,12,13,6,3,21
2018,137,1267,81,1455,75,N,0,West Virginia,Kansas,13,4,W13,W04,Conference USA,1,True,W,4.0,R1W4,25.0,1.0,Marshall,Wichita St,137,81,75,N,0,28,60,9,23,16,22,7,23,11,9,12,4,15,27,65,8,29,13,17,16,28,17,15,4,1,18
2018,137,1277,82,1137,78,N,0,Michigan,Pennsylvania,3,14,X03,X14,Big Ten Conference,1,False,X,3.0,R1X3,7.0,1.0,Michigan St,Bucknell,137,82,78,N,0,31,58,5,17,15,22,11,29,21,10,4,6,22,23,55,11,20,21,28,7,21,13,8,3,1,23
2018,137,1305,87,1400,83,N,1,Nevada,Texas,7,10,Y07,Y10,Mountain West Conference,1,False,Y,7.0,R1Y7,19.0,11.0,Nevada,Texas,137,87,83,N,1,32,63,11,29,12,20,5,29,18,7,2,6,17,31,67,11,24,10,18,12,30,12,9,4,4,16
2018,137,1314,84,1252,66,N,0,North Carolina,Tennessee,2,15,Z02,Z15,Atlantic Coast Conference,1,False,Z,2.0,R1Z2,1.0,11.0,North Carolina,Lipscomb,137,84,66,N,0,31,60,9,22,13,18,10,37,19,18,8,2,17,23,64,7,28,13,15,6,23,14,13,9,2,18
2018,137,1345,74,1168,48,N,0,Indiana,California,2,15,W02,W15,Big Ten Conference,1,False,W,2.0,R1W2,17.0,1.0,Purdue,CS Fullerton,137,74,48,N,0,23,59,9,22,19,27,12,32,10,9,5,4,18,18,50,4,18,8,16,5,29,7,17,3,5,24
2018,137,1393,57,1395,52,N,0,New York,Texas,11,6,X11b,X06,Atlantic Coast Conference,1,True,X,6.0,R1X6,5.0,1.0,Syracuse,TCU,137,57,52,N,0,21,57,3,14,12,15,12,25,8,7,6,5,18,19,48,3,17,11,17,8,26,14,13,3,4,16
2018,137,1401,73,1344,69,N,0,Texas,Rhode Island,7,10,Z07,Z10,Southeastern Conference,1,False,Z,7.0,R1Z7,3.0,11.0,Texas A&M,Providence,137,73,69,N,0,26,52,6,16,15,26,11,33,13,14,2,8,13,27,62,6,20,9,12,5,21,17,6,5,0,23
2018,137,1420,74,1438,54,N,0,Maryland,Virginia,16,1,Y16,Y01,America East Conference,1,True,Y,1.0,R1Y1,31.0,11.0,UMBC,Virginia,137,74,54,N,0,26,48,12,24,10,14,4,29,16,12,2,0,13,23,56,4,22,4,8,5,17,5,7,8,1,16
2018,137,1452,85,1293,68,N,0,West Virginia,Kentucky,5,12,W05,W12,Big 12 Conference,1,False,W,5.0,R1W5,27.0,1.0,West Virginia,Murray St,137,85,68,N,0,32,62,4,11,17,24,14,19,18,8,9,4,23,21,51,7,23,19,23,14,22,12,16,5,6,23
2018,137,1462,102,1411,83,N,0,Ohio,Texas,1,16,Z01,Z16b,Big East Conference,1,False,Z,1.0,R1Z1,15.0,11.0,Xavier,TX Southern,137,102,83,N,0,35,64,11,24,21,32,10,32,19,13,6,10,22,26,65,8,25,23,27,9,22,12,11,10,3,21
2018,138,1181,87,1348,62,N,0,North Carolina,Rhode Island,2,7,X02,X07,Atlantic Coast Conference,2,False,X,2.0,R2X2,2.0,2.0,Duke,Rhode Island,138,87,62,N,0,29,51,10,21,19,24,9,27,20,14,5,1,15,25,63,7,19,5,13,13,16,15,13,5,2,19
2018,138,1211,90,1326,84,N,0,Washington,Ohio,4,5,Z04,Z05,West Coast Conference,2,False,Z,4.0,R2Z4,10.0,10.0,Gonzaga,Ohio St,138,90,84,N,0,31,58,9,22,19,31,13,26,15,13,5,4,22,30,66,11,26,13,16,8,17,12,12,6,2,24
2018,138,1242,83,1371,79,N,0,Kansas,New Jersey,1,8,X01,X08,Big 12 Conference,2,False,X,1.0,R2X1,14.0,2.0,Kansas,Seton Hall,138,83,79,N,0,28,56,9,21,18,26,9,23,18,11,7,3,16,29,64,10,24,11,16,15,24,9,15,3,3,24
2018,138,1246,95,1138,75,N,0,Kentucky,New York,5,13,Y05,Y13,Southeastern Conference,2,False,Y,4.0,R2Y4,26.0,10.0,Kentucky,Buffalo,138,95,75,N,0,36,64,7,15,16,23,13,29,16,13,6,4,20,26,67,7,31,16,22,14,16,8,10,4,1,21
2018,138,1260,63,1397,62,N,0,Illinois,Tennessee,11,3,Y11,Y03,Missouri Valley Conference,2,True,Y,3.0,R2Y3,22.0,10.0,Loyola-Chicago,Tennessee,138,63,62,N,0,22,44,8,20,11,16,5,22,17,10,3,1,13,25,55,9,25,3,6,6,18,15,7,8,2,17
2018,138,1276,64,1222,63,N,0,Michigan,Texas,3,6,Z03,Z06,Big Ten Conference,2,False,Z,3.0,R2Z3,6.0,10.0,Michigan,Houston,138,64,63,N,0,21,59,8,30,14,20,10,28,13,7,4,5,22,20,54,7,18,16,22,10,31,8,10,3,2,19
2018,138,1403,69,1196,66,N,0,Texas,Florida,3,6,W03,W06,Big 12 Conference,2,False,W,3.0,R2W3,22.0,2.0,Texas Tech,Florida,138,69,66,N,0,28,63,6,15,7,14,13,26,17,8,4,5,14,25,63,6,22,10,15,13,26,11,11,5,9,18
2018,138,1437,81,1104,58,N,0,Pennsylvania,Alabama,1,9,W01,W09,Big East Conference,2,False,W,1.0,R2W1,30.0,2.0,Villanova,Alabama,138,81,58,N,0,25,63,17,41,14,16,13,22,18,10,6,5,21,20,48,4,16,14,23,9,24,13,15,7,3,13
2018,139,1155,84,1120,53,N,0,South Carolina,Alabama,5,4,X05,X04,Atlantic Coast Conference,2,True,X,4.0,R2X4,10.0,2.0,Clemson,Auburn,139,84,53,N,0,29,61,10,26,16,23,9,41,19,7,4,6,16,17,66,7,32,12,15,7,25,9,6,4,3,19
2018,139,1199,75,1462,70,N,0,Florida,Ohio,9,1,Z09,Z01,Atlantic Coast Conference,2,True,Z,1.0,R2Z1,14.0,10.0,Florida St,Xavier,139,75,70,N,0,24,55,8,23,19,22,10,22,7,14,10,4,23,23,49,5,13,19,30,12,21,11,18,6,2,22
2018,139,1243,50,1420,43,N,0,Kansas,Maryland,9,16,Y09,Y16,Big 12 Conference,2,False,Y,1.0,R2Y1,30.0,10.0,Kansas St,UMBC,139,50,43,N,0,18,44,1,12,13,18,5,30,4,18,13,2,17,14,47,6,22,9,18,6,22,6,17,11,2,17
2018,139,1305,75,1153,73,N,0,Nevada,Ohio,7,2,Y07,Y02,Mountain West Conference,2,True,Y,2.0,R2Y2,18.0,10.0,Nevada,Cincinnati,139,75,73,N,0,30,61,6,18,9,16,8,25,13,2,5,0,15,27,66,5,17,14,17,15,29,13,7,1,3,16
2018,139,1345,76,1139,73,N,0,Indiana,Indiana,2,10,W02,W10,Big Ten Conference,2,False,W,2.0,R2W2,18.0,2.0,Purdue,Butler,139,76,73,N,0,26,52,11,24,13,18,11,19,12,10,3,3,15,27,55,6,20,13,14,9,19,12,8,5,3,20
